timestamp,pic index,text,frame_path
2024-01-24-03:37:13,,Image size: 1.7MB Timestamp: 047:0177 (2024-01-24-03:37:13 UTO) No GPS positon | ‘Gomwersian Ra 2:5 fos: | ‘Consent image: 7229 7 17 | EA Kesha 0 7 12807 | Sheer 187 Gan fh: Gare 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0390.jpg
2024-01-24-03:37:14,,Image size: 1.6MB Timestamp: 048:0258 (2024-01-24-03:37:14 UTC) No GPS positon | ‘Gomwersian Rat 25 fos | ‘Covent image: 7270 7 17. | LA Kesha 0 J 1287 | Sheer 18? Gan fh: Gaees 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0399.jpg
2024-01-24-03:37:15,,Image size: 1.5MB Timestamp: 049:0341 (2024-01-24-03:37:15 UTC). No GPS positon | ‘Gomwersian Ra 25 fos | ‘Covent image: 7238 7 1007 | LA Kesh 0 J 1287 | Sheer 187 Gan fh: Gare 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0408.jpg
2024-01-24-03:37:16,,Image size: 1.4MB Timestamp: 050:0422 (2024-01-24-03:37:16 UTO) No GPS positon | ‘Gomwersian Ra 2:5 fos | ‘Crsvent image: 72227 s7 | EA Kesh 7 1287 | Sheer 18? Gan fh: Gaees 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0414.jpg
2024-01-24-03:37:17,,Image size: 1.4MB Timestamp: 051:0504 (2024-01-24-03:37:17 UTC) No GPS positon | ‘Gomwersian Ra 25 fos: | ‘Creat imane: 1223 (7 | A Kes 0 7 1287 | Sheer 18? Gan fh: Gis 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0423.jpg
2024-01-24-03:37:19,,Image size: 1.4MB Timestamp: 053:0668 (2024-01-24-03:37:19 UTC). No GPS positon | ‘Gomwersian Rai 2.2 fos: | ‘Convent image 125 7 1007. | LA Kes 7 12807 | Sheer 187 Gan fh: Gare 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0441.jpg
2024-01-24-03:37:20,,Image size: 1.4MB Timestamp: 054:0750 (2024-01-24-03:37:20 UTC) No GPS positon | ‘Gomwerdan Ra 2A bes: | ‘Convent image: 1295 7 197 | LA Kesh 0 7 12807 | Sheer 18? Gan th: Geen 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0450.jpg
2024-01-24-03:37:21,,Image size: 1.4MB Timestamp: 055:0832 (2024-01-24-03:37:21 UTC). No GPS positon | ‘Gomwerdan Rai 2A les: | ‘Convent image: 1247 7 1007 | LA Kes 0 7 1287 | Sheer 18? Gan fh: Geen 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0459.jpg
2024-01-24-03:37:23,,Image size: 1.3MB Timestamp: 057:0995 (2024-01-24-03:37:23 UTC) No GPS positon | ‘Gomwersian Ra 2A bes: | ‘Convent image: 7220 7 1097. | LA Kes 7 12807 | Sheer 18? Gan fh: Gas 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0477.jpg
2024-01-24-03:37:24,,Image size: 1.4MB Timestamp: 058:1078 (2024-01-24-03:37:24 UTC) No GPS positon | ‘Gomwerdan Rai 24 les: | ‘Concent imane 72007 197 | EA Kesha 0 7 1287 | Sheer 187 Gan fh: Gare 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0486.jpg
2024-01-24-03:37:25,,Image size: 1.4MB Timestamp: 059:1159 (2024-01-24-03:37:25 UTC) No GPS positon | ‘Gomwerdan Rai 24 tes: | ‘Coneat image 7250 7 7 | EA Kesh 0 7 1287 | Sheer 187 Gain th: Gis 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0495.jpg
2024-01-24-03:37:26,,Image size: 1.6MB Timestamp: 060:1241 (2024-01-24-03:37:26 UTC) No GPS positon | ‘Gomwerdian Ra 24 tes: | ‘Convent image 722 7 97 | LA Kesh 0 7 1287 | Sheer 18? Gan fh: Gas 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0504.jpg
2024-01-24-03:37:27,,Image size: 1.7MB Timestamp: 061:1323 (2024-01-24-03:37:27 UTC) No GPS positon | ‘Gomwerdian Ra 23 les: | ‘Convent image: 7243 6 1007 | LA Kenic 0 7 12807 | Sheer 18? Gan fh: Gare 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0513.jpg
2024-01-24-03:37:28,,Image size: 1.9MB Timestamp: 062:1405 (2024-01-24-03:37:28 UTC) No GPS positon | ‘Gomwersan Rat 23 les: | ‘Covent image: 7240 7 7 | EA Kes 7 1287 | Sheer 18? Gan fh: Gis 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0519.jpg
2024-01-24-03:37:29,,Image size: 5.6MB Timestamp: 063:1486 (2024-01-24-03:37:29 UTC) No GPS positon | ‘Gomwerdan Rai 23 fos | ‘Convent image: 7206 7 7. | EA Kes 7 12807 | Sheer 187 Gan fh: Gaees 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0528.jpg
2024-01-24-03:37:30,,Image size: 10.0MB Timestamp: 064:1568 (2024-01-24-03:37:30 UTC) No GPS positon | ‘Gomwerdan Ra 2:2 fos: | ‘Convent image: 7255 7 107 | LA Kesh 0 7 1287 «| Sheer 18? Gan fh: Gare 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0546.jpg
2024-01-24-03:37:33,,Image size: 10.9MB Timestamp: 067:1784 (2024-01-24-03:37:33 UTC) No GPS positon | ‘Gomwerdian Rai 2:2 tes | ‘Convent image: 7209 7 107. | LA Kesh 0 7 1287 | Sheer 118 Gan fh: Gare 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0570.jpg
2024-01-24-03:37:34,,Image size: 10.2MB Timestamp: 068:1862 (2024-01-24-03:37:34 UTC) No GPS positon | ‘Gomwersian Rat 22 fos: | ‘Convent image: 7250 7 1007 | LA Kes 7 12807 | Sheer 007 Gan fh: Gare 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0576.jpg
2024-01-24-03:37:35,,Image size: 9.7MB Timestamp: 069:1941 (2024-01-24-03:37:35 UTC) GPS Vane@: PPS: 0 theiic 0 | No GPS pasion | Gomersion Bite 23 fe: | ‘Corent linge: 7251.7: 12007 | UR Kea 2 12807 | Shear 91 Gan'D: Ganon 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0585.jpg
2024-01-24-03:37:40,,Image size: 3.0MB Timestamp: 074:2467 (2024-01-24-03:37:40 UTC) GPS Tame: 0. PPS: 0. Gunkie 0 || No GPS pociton-| Gonversion Rate 23 bs: | -Corsent image: 7256 7 12087: | UR Kevicames 07. 12007 | Shaner 104 Gan fh: Game 1400.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0639.jpg
2024-01-24-03:37:41,,Image size: 2.9MB Timestamp: 075:2548 (2024-01-24-03:37:41 UTC) No GPS positon | ‘Gomwersian Rat 2:2 fos | ‘Covent image: 7257 F197 | LA Kesha 0 7 1287 | Sheer 183° Gan fh: Gis 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0651.jpg
2024-01-24-03:37:42,,Image size: 2.7MB Timestamp: 076:2631 (2024-01-24-03:37:42 UTC) No GPS positon | ‘Gomwerdan Ra 273 bes | ‘Convent image: T2587 17 | LA Kesh 0 7 12807 | Sheer 18> Gan fh: Gaees 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0660.jpg
2024-01-24-03:37:44,,Image size: 1.8MB Timestamp: 078:2794 (2024-01-24-03:37:44 UTC) No GPS positon | ‘Gomwerdan Rai 22 tes: | ‘Convent imane: 7260 17 | A Keim 0 F127 | Sheer 187 Gan fh: Gis 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0684.jpg
2024-01-24-03:37:45,,Image size: 1.8MB Timestamp: 079:2876 (2024-01-24-03:37:45 UTC) No GPS positon | ‘Gomwerdan Ra 2:2 fos: | ‘Convent image: T7268 F197 | EA Kesh 0 7 127 | Sheer 18? Gan fh: Gis 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0693.jpg
2024-01-24-03:37:46,,Image size: 1.7MB Timestamp: 080:2958 (2024-01-24-03:37:46 UTC) No GPS positon | ‘Gomwerdian Rat 22 fos: | ‘Convent image: 7262 7 s7. | EA Kesh 0 7 127 | Sheer 187 Gan fh: Gis 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0702.jpg
2024-01-24-03:37:48,,Image size: 1.4MB Timestamp: 082:3122 (2024-01-24-03:37:48 UTC) No GPS positon | ‘Gomwersian Rat 22 fos | ‘Covent imane: 73647 19007. | LA Kesha 0 7 12807 | Sheer 187 Gan th: Gare 1800.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0720.jpg
2024-01-24-03:37:49,,Image size: 1.4MB Timestamp: 083:3203 (2024-01-24-03:37:49 UTC) No GPS positon | ‘Gomwersian Rat 22 fos: | ‘Convent image: 7365 F197 | LA Kenia 7 12807 | Sheer 187 Gan fh: Gare 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0729.jpg
2024-01-24-03:38:00,,Image size: 1.3MB Timestamp: 094:4104 (2024-01-24-03:38:00 UTC) No GPS positon | ‘Gomwersian Ra 23 4es: | ‘Concent imaoe 7276 (197 | LA Kesiremees 0 J 12807 | Sheer 18? Gan fh: Gare 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0825.jpg
2024-01-24-03:38:01,,Image size: 1.3MB Timestamp: 095:4185 (2024-01-24-03:38:01 UTC) No GPS positon | ‘Gomwerian Ra 2.3 les: | ‘Conent image: 7277 F127 | LA Keim 7 1287 «| Sheer 187 Gan fh: Gees 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0834.jpg
2024-01-24-03:38:02,,Image size: 1.3MB Timestamp: 096:4267 (2024-01-24-03:38:02 UTC) No GPS positon | ‘Gomwerdan Rai 23 les: | ‘Creat imane: 7278 F 7 | EA Kesha 0 F127 | Sheer 187 Gan fh: Gas 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0840.jpg
2024-01-24-03:38:03,,Image size: 1.3MB Timestamp: 097:4349 (2024-01-24-03:38:03 UTC) No GPS positon | ‘Gowerdan Rat 2.3 les | ‘Consent image: 7270 7 197 | LA Kesh 0 7 1287 | Sheer 18? Gan fh: Gare 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0849.jpg
2024-01-24-03:38:05,,Image size: 1.3MB Timestamp: 099:4512 (2024-01-24-03:38:05 UTC) No GPS positon | ‘Gomwersian Rat 2:2 fos: | ‘Creat mane: 7201 F197 | EA Keke 0 7 12887 | Sheer 18? Gan fh: Gas 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0867.jpg
2024-01-24-03:38:06,,Image size: 1.3MB Timestamp: 100:4595 (2024-01-24-03:38:06 UTC) No GPS positon | ‘Gomwerdan Ra 2:2 tes: | ‘Convent image: 72 Fs | A Keim 0 7 1287 | Sheer 18? Gan fh: Gare 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0879.jpg
2024-01-24-03:38:07,,Image size: 1.3MB Timestamp: 101:4676 (2024-01-24-03:38:07 UTC) No GPS positon | ‘Gomwerdan Ra 2:2 tes: | ‘Covent image: 728 s7 | LA Kesh 7 1287 | Sheer 187 Gan fh: Gare 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0885.jpg
2024-01-24-03:38:08,,Image size: 1.3MB Timestamp: 102:4758 (2024-01-24-03:38:08 UTC) No GPS positon | ‘Gomwersian Rat 2:2 tes: | ‘Convent image: 7284 7 s7 | LA Kesha 0 7 12807 | Sheer 187 Gan fh: Gare 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0894.jpg
2024-01-24-03:38:09,,Image size: 1.3MB Timestamp: 103:4840 (2024-01-24-03:38:09 UTC) No GPS positon | ‘Gomwersian Rat 22 fos: | ‘Convent imane: 7285 7 197. | LA Kesha 0 7 12807 | Sheer 187 Gan fh: Gare 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0903.jpg
2024-01-24-03:38:11,,Image size: 1.3MB Timestamp: 105:5003 (2024-01-24-03:38:11 UTC) No GPS positon | ‘Gomwersian Ra 2 3 fes: | ‘Coneat imane: 728% $1097 | LA Kes 7 12807 | Sheer 187 Gan fh: Gas 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0921.jpg
2024-01-24-03:38:16,,No GPS position | ‘Gomwersian Rai 24 les: | ‘Convent image: 7202 7 1007. | LA Kenia 7 12807 | Sheer 18? Gan fh: Gare 100.10:5413 (2024-01-24-03:38:16 UTC),e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0966.jpg
2024-01-24-03:38:17,,No GPS positon | ‘Gomwersian Ra 2A bes: | ‘Convent image: 7203 1s7 | LA Kesha 0 7 1287 | Sheer 187 Gan fh: Gare 180.11:5494 (2024-01-24-03:38:17 UTC),e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0975.jpg
2024-01-24-03:38:18,,No GPS positon | ‘Gomwerdan Rat 24 les: | ‘Convent image: 7208 7 ims7. | LA Kesikeme 0 12807 | Sheer 187 Gan fh: Gare 180.12:5577 (2024-01-24-03:38:18 UTC),e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0984.jpg
2024-01-24-03:57:44,,Image size: 7.6MB Timestamp: 000:4061 (2024-01-24-03:57:44 UTC) GES Tne 0: 976-0 Chane 4 | No GP postion | ‘Gomerdun it 29 Ios: | ‘Concet image 8550 7 a? | A Kee Oe 12eeT | Slates 7b Gant: Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10002.jpg
2024-01-24-03:57:45,,Image size: 7.7MB Timestamp: 001:4143 (2024-01-24-03:57:45 UTC) GPS Tne 0. 996-0 Canes | No GP postion | ‘Gomerdun it 29 ]es: | ‘Concet image 51 fs a? | A Kee Of 12eeT | Slates 76 Gant: Gane 100.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10005.jpg
2024-01-24-03:57:46,,Image size: 7.8MB Timestamp: 002:4225 (2024-01-24-03:57:46 UTC) GES Tne 0: 976-0 Chane | No GP postion | ‘Gomerscun it 29 Ios: | ‘Cancet image 8552 fa? | A Keene Of 12eeT | Slates 76 Gan'D: Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10014.jpg
2024-01-24-03:38:20,,Image size: 1.2MB Timestamp: 114:5740 (2024-01-24-03:38:20 UTC) No GPS positon | ‘Gomwersian Ra 2A bes: | ‘Convent imane 72067 1007 | LA Kesiemec 0 7 12807 | Sheer 187 Gan fh: Gare 180.,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_1002.jpg
2024-01-24-03:57:47,,Image size: 7.8MB Timestamp: 003:4306 (2024-01-24-03:57:47 UTC) GPS Tne 0. 976-0 Cheese's 4 | No GP postion | ‘Gomerdon it 25 fos: | ‘Caveat Image 8553.7 Ea? | A Kee Of 12eeT | Slentes 7h Gan’: Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10020.jpg
2024-01-24-03:57:48,,Image size: 7.9MB Timestamp: 004:4389 (2024-01-24-03:57:48 UTC) GPS Tne 0. 9976-0 Chane | No GPt postion | ‘Gomerdon i 25 fos | ‘Conveet image 85547 Ea? | A Keene 128eT | Slentes 7h Gan’: Gann 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10029.jpg
2024-01-24-03:57:50,,Image size: 7.9MB Timestamp: 006:4633 (2024-01-24-03:57:50 UTC) GBS Tne 0. 976-0 Candee | Mo GPt postion | ‘Gomwerdon ie 25 fos: | ‘Concet image 8556s a? | A Kee Of 12807 | Slentes 7h Gan’: Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10044.jpg
2024-01-24-03:57:51,,Image size: 7.9MB Timestamp: 007:4714 (2024-01-24-03:57:51 UTC) GBS Tne 0: 996-0 Candee 4 | Mo GP postion | ‘Gomwerdon ie 29 fos: | ‘Carveet Image 8557 a? | A Kee Of 128eT | Slentes 7h Gan’: Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10053.jpg
2024-01-24-03:57:52,,Image size: 8.2MB Timestamp: 008:4796 (2024-01-24-03:57:52 UTC) GPS Tne 0.99760 Chane 4 | No GP postion | ‘Gomwerdon ite 25 fos: | ‘Carrecet Image 8558 7 tae? | A Keene 128e7 | Slentes 7h Gan’: Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10059.jpg
2024-01-24-03:57:53,,Image size: 7.8MB Timestamp: 009:4877 (2024-01-24-03:57:53 UTC) GPS Tne 0. 976-0 Chane | No GP postion | ‘Gomerdon ite 25 fos: | ‘Caecet Image 8550 7 ae? | A Kee Of 12eeT | Slentes 7h Gan’): Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10065.jpg
2024-01-24-03:57:54,,Image size: 7.7MB Timestamp: 010:4960 (2024-01-24-03:57:54 UTC) GES Tne 0. 976-0 Chanbes' 4 | Mo GP postion | ‘Gomwerdion ie 25 fos: | ‘Correet Image S500 Tae? | A Keene Of 128eT | Slentes 7h Gan’: Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10074.jpg
2024-01-24-03:57:56,,Image size: 7.7MB Timestamp: 012:5123 (2024-01-24-03:57:56 UTC) GES Tne 0. 976-0 Candee | No GP postion | ‘Gomerdon ii 25 fos: | ‘Caveat Image 8562s Ea? | A Kee Of 128eT | Slentes 7h Gan’: Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10089.jpg
2024-01-24-03:57:57,,Image size: 7.9MB Timestamp: 013:5205 (2024-01-24-03:57:57 UTC) GBS Tne 0.9760 Cheniee' 4 | No GP postion | ‘Gomwerdun ie 25 fos: | ‘Caveat Image 63 f ta? | A Keene 12eeT | Slentes 7h Gan’: Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10095.jpg
2024-01-24-03:57:58,,Image size: 7.6MB Timestamp: 014:5287 (2024-01-24-03:57:58 UTC) GES Tne 0.9760 Chane | No GP postion | ‘Gomerdon ite 25 fos: | ‘Cocet image bd f tae? | UA Keene Of 128eT | Slentes 7h Gan'D: Gane 100,e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_10101.jpg
